AC,ID,DE,TP
RF02313,TtnuHACA6,Tetrahymena snoRNA TtnuHACA6,Gene; snRNA; snoRNA; HACA-box;
RF02314,TtnuHACA7,Tetrahymena snoRNA TtnuHACA7,Gene; snRNA; snoRNA; HACA-box;
RF02315,TtnuHACA8,Tetrahymena snoRNA TtnuHACA8,Gene; snRNA; snoRNA; HACA-box;
RF02316,TtnuHACA9,Tetrahymena snoRNA TtnuHACA9,Gene; snRNA; snoRNA; HACA-box;
RF02317,TtnuHACA10,Tetrahymena snoRNA TtnuHACA10,Gene; snRNA; snoRNA; HACA-box;
RF02318,TtnuHACA11a,Tetrahymena snoRNA TtnuHACA11a,Gene; snRNA; snoRNA; HACA-box;
RF02319,TtnuHACA12,Tetrahymena snoRNA TtnuHACA12,Gene; snRNA; snoRNA; HACA-box;
RF02320,TtnuHACA13,Tetrahymena snoRNA TtnuHACA13,Gene; snRNA; snoRNA; HACA-box;
RF02321,TtnuHACA14,Tetrahymena snoRNA TtnuHACA14,Gene; snRNA; snoRNA; HACA-box;
RF02322,TtnuHACA15,Tetrahymena snoRNA TtnuHACA15,Gene; snRNA; snoRNA; HACA-box;
RF02323,TtnuHACA16,Tetrahymena snoRNA TtnuHACA16,Gene; snRNA; snoRNA; HACA-box;
RF02324,TtnuHACA17,Tetrahymena snoRNA TtnuHACA17,Gene; snRNA; snoRNA; HACA-box;
RF02325,TtnuHACA18,Tetrahymena snoRNA TtnuHACA18,Gene; snRNA; snoRNA; HACA-box;
RF02326,TtnuHACA19,Tetrahymena snoRNA TtnuHACA19,Gene; snRNA; snoRNA; HACA-box;
RF02327,TtnuHACA20,Tetrahymena snoRNA TtnuHACA20,Gene; snRNA; snoRNA; HACA-box;
RF02328,TtnuHACA21,Tetrahymena snoRNA TtnuHACA21,Gene; snRNA; snoRNA; HACA-box;
RF02329,TtnuHACA22,Tetrahymena snoRNA TtnuHACA22,Gene; snRNA; snoRNA; HACA-box;
RF02330,TtnuHACA23,Tetrahymena snoRNA TtnuHACA23,Gene; snRNA; snoRNA; HACA-box;
RF02331,TtnuHACA24,Tetrahymena snoRNA TtnuHACA24,Gene; snRNA; snoRNA; HACA-box;
RF02332,TtnuHACA25,Tetrahymena snoRNA TtnuHACA25,Gene; snRNA; snoRNA; HACA-box;
RF02333,TtnuHACA27,Tetrahymena snoRNA TtnuHACA27,Gene; snRNA; snoRNA; HACA-box;
RF02334,TtnuHACA28,Tetrahymena snoRNA TtnuHACA28,Gene; snRNA; snoRNA; HACA-box;
RF02335,GlsR2_miR4,Giardia snoRNA GlsR2,Gene; snRNA; snoRNA;
RF02336,GlsR1_miR6,Giardia snoRNA GlsR1,Gene; snRNA; snoRNA;
RF02337,GlsR8_miR10,Giardia snoRNA GlsR8,Gene; snRNA; snoRNA;
RF02338,GlsR16_miR3,Giardia snoRNA GlsR16,Gene; snRNA; snoRNA;
RF02339,GlsR17_miR2,Giardia snoRNA GlsR17,Gene; snRNA; snoRNA;
RF02340,DENV_SLA,Dengue virus SLA,Cis-reg;
RF02341,ncrMT1302,Mycobacterium sRNA ncrMT1302,Gene; sRNA;
RF02342,ar7,Alphaproteobacterial sRNA ar7,Gene; sRNA;
RF02343,ar9,Alphaproteobacterial sRNA ar9,Gene; sRNA;
RF02344,ar14,Alphaproteobacterial ar14,Gene; sRNA;
RF02345,ar15,Alphaproteobacterial ar15,Gene; sRNA;
RF02346,ar35,Alphaproteobacterial sRNA ar35,Gene; sRNA;
RF02347,ar45,Alphaproteobacterial sRNA ar45,Gene; sRNA;
RF02348,tracrRNA,Trans-activating crRNA,Gene;
RF02349,psRNA2,Proteobacterial sRNA psRNA2,Gene; sRNA;
RF02350,psRNA6,Nitrosomonas sRNA psRNA6,Gene; sRNA;
RF02351,psRNA14,Proteobacteria sRNA psRNA14,Gene; sRNA;
RF02353,BjrC68,Bradyrhizobiaceae sRNA BjrC68,Gene; sRNA;
RF02354,BjrC80,Bradyrhizobiaceae sRNA BjrC80,Gene; sRNA;
RF02355,BjrC174,Bradyrhizobiaceae sRNA BjrC174,Gene; sRNA;
RF02356,BjrC1505,Alphaproteobacterial sRNA BjrC1505,Gene; sRNA;
RF02357,RNaseP-T,RNaseP truncated form,Gene; ribozyme;
RF02358,hsp17,Hsp17 thermometer,Cis-reg; thermoregulator;
RF02359,MS2,Bacteriophage MS2 operator hairpin,Cis-reg;
RF02360,Yfr8,Cyanobacterial functional RNA 8/9,Gene; sRNA;
RF02362,Yfr10,Cyanobacterial functional RNA 10,Gene; sRNA;
RF02363,Yfr11,Cyanobacterial functional RNA 11,Gene; sRNA;
RF02364,Yfr13,Cyanobacterial functional RNA 13,Gene; sRNA;
RF02365,Yfr17,Cyanobacterial functional RNA 17,Gene; sRNA;
RF02366,Yfr19,Cyanobacterial functional RNA 19,Gene; sRNA;
RF02367,Yfr20,Cyanobacterial functional RNA 20,Gene; sRNA;
RF02368,Yfr21,Cyanobacterial functional RNA 21,Gene; sRNA;
RF02369,h2cR,h2cR sRNA,Gene; sRNA;
RF02370,Trp_leader_2,Bacillus tryptophan operon leader,Cis-reg; leader;
RF02371,PyrG_leader,PyrG leader,Cis-reg; leader;
RF02372,PyrC_leader,PyrC leader,Cis-reg; leader;
RF02373,PyrD_leader,PyrD leader,Cis-reg; leader;
RF02374,YenS,Yersinia YenS sRNA,Gene; sRNA;
RF02375,Aar,Aar sRNA,Gene; sRNA;
RF02376,antisense_SR1,SR1 sRNA,Gene; sRNA;
RF02377,SurA,SurA sRNA,Gene; sRNA;
RF02378,SurC,SurC sRNA,Gene; sRNA;
RF02379,csRNA,Cia-dependent small RNA csRNA1,Gene; sRNA;
RF02384,FasX,FasX small RNA,Gene; sRNA;
RF02385,sau-13,Staphylococcus sRNA sau-13,Gene; sRNA;
RF02386,sau-19,Staphylococcus sRNA sau-19,Gene; sRNA;
RF02387,sau-27,Staphylococcus sRNA sau-27,Gene; sRNA;
RF02388,sau-30,Staphylococcus sRNA sau-30,Gene; sRNA;
RF02389,sau-31,Staphylococcus sRNA sau-31,Gene; sRNA;
RF02390,sau-41,Staphylococcus sRNA sau-41,Gene; sRNA;
RF02392,sau-53,Staphylococcus sRNA sau-53,Gene; sRNA;
RF02393,sau-59,Staphylococcus sRNA sau-59,Gene; sRNA;
RF02394,sau-63,Staphylococcus sRNA sau-63,Gene; sRNA;
RF02395,sau-66,Staphylococcus sRNA sau-66,Gene; sRNA;
RF02396,sau-5949,Staphylococcus sRNA sau-5949,Gene; sRNA;
RF02397,sau-5971,Staphylococcus sRNA sau-5971,Gene; sRNA;
RF02398,sau-6072,Staphylococcus sRNA sau-6072,Gene; sRNA;
RF02399,NsiR1,Nitrogen stress-induced RNA 1,Gene; sRNA;
RF02400,Hsp83_3_UTR,Heat shock protein 83 3' UTR,Cis-reg;
RF02401,ClpQY_promoter,ClpQY promoter,Cis-reg;
RF02402,Afu_263,A. fumigatus snoRNA Afu_263,Gene; snRNA; snoRNA; CD-box;
RF02403,Afu_328,A. fumigatus snoRNA Afu_328,Gene; snRNA; snoRNA; CD-box;
RF02404,P33,Pseudomonas sRNA P33,Gene; sRNA;
RF02405,P34,Pseudomonas sRNA P34,Gene; sRNA;
RF02406,snoR120,Small nucleolar RNA snoR120,Gene; snRNA; snoRNA; CD-box;
RF02407,snoR122,Small nucleolar RNA snoR122,Gene; snRNA; snoRNA; CD-box;
RF02408,snoR124,Small nucleolar RNA snoR124,Gene; snRNA; snoRNA; CD-box;
RF02409,snoR125,Small nucleolar RNA snoR125,Gene; snRNA; snoRNA; CD-box;
RF02410,snoR136,Small nucleolar RNA snoR136,Gene; snRNA; snoRNA; HACA-box;
RF02411,snoR138,Small nucleolar RNA snoR138,Gene; snRNA; snoRNA; HACA-box;
RF02412,snoR144,Small nucleolar RNA snoR144,Gene; snRNA; snoRNA; HACA-box;
RF02413,snoR145,Small nucleolar RNA snoR145,Gene; snRNA; snoRNA; HACA-box;
RF02414,rli60,Listeria sRNA rli60,Gene; sRNA;
RF02415,rliG,Listeria sRNA rliG,Gene; sRNA;
RF02416,TCV_H4,Turnip crinkle virus 3'UTR,Cis-reg;
RF02417,VR-RNA,VR-RNA,Gene; sRNA;
RF02418,Spd-sr07,Streptococcus sRNA Spd-sr07,Gene; sRNA;
RF02419,Spd-sr37,Streptococcus sRNA Spd-sr37,Gene; sRNA;
RF02420,Bp1_162,Burkholderia sRNA Bp1_Cand612_SIPHT,Gene; sRNA;
RF02421,Bp1_684,Burkholderia sRNA Bp1_Cand684_SIPHT,Gene; sRNA;
RF02422,Bp1_738,Burkholderia sRNA Bp1_Cand738_SIPHT,Gene; sRNA;
RF02423,Bp1_781,Burkholderia sRNA Bp1_Cand871_SIPHT,Gene; sRNA;
RF02424,Bp2_287,Burkholderia sRNA Bp2_Cand287_SIPHT,Gene; sRNA;
RF02425,SpF01_sRNA,Streptococcus sRNA SpF01,Gene; sRNA;
RF02426,SpF03_sRNA,Streptococcus sRNA SpF03,Gene; sRNA;
RF02427,SpF10_sRNA,Streptococcus sRNA SpF10,Gene; sRNA;
RF02428,SpF11_sRNA,Streptococcus sRNA SpF11,Gene; sRNA;
RF02429,SpF14_sRNA,Streptococcus sRNA SpF14,Gene; sRNA;
RF02430,SpF19_sRNA,Streptococcus sRNA SpF19,Gene; sRNA;
RF02431,SpF22_sRNA,Streptococcus sRNA SpF22,Gene; sRNA;
RF02432,SpF25_sRNA,Streptococcus sRNA SpF25,Gene; sRNA;
RF02433,SpF36_sRNA,Streptococcus sRNA SpF36,Gene; sRNA;
RF02434,SpF39_sRNA,Streptococcus sRNA SpF39,Gene; sRNA;
RF02435,SpF41_sRNA,Streptococcus sRNA SpF41,Gene; sRNA;
RF02436,SpF43_sRNA,Streptococcus sRNA SpF43,Gene; sRNA;
RF02437,SpF44_sRNA,Streptococcus sRNA SpF44,Gene; sRNA;
RF02438,SpF51_sRNA,Streptococcus sRNA SpF51,Gene; sRNA;
RF02439,SpF56_sRNA,Streptococcus sRNA SpF56,Gene; sRNA;
RF02440,SpF59_sRNA,Streptococcus sRNA SpF59 (ldcC RNA),Gene; sRNA;
RF02441,SpF61_sRNA,Streptococcus sRNA SpF61,Gene; sRNA;
RF02442,SpF66_sRNA,Streptococcus sRNA SpF66,Gene; sRNA;
RF02443,SpR08_sRNA,Streptococcus sRNA SpR08,Gene; sRNA;
RF02444,SpR10_sRNA,Streptococcus sRNA SpR10,Gene; sRNA;
RF02445,SpR14_sRNA,Streptococcus sRNA SpR14,Gene; sRNA;
RF02446,SpR18_sRNA,Streptococcus sRNA SpR18,Gene; sRNA;
RF02447,SpR19_sRNA,Streptococcus sRNA SpR19,Gene; sRNA;
RF02448,SpR20_sRNA,Streptococcus sRNA SpR20,Gene; sRNA;
RF02449,ncr1015,Bacillus sRNA ncr1015,Gene; sRNA;
RF02450,ncr1175,Bacillus sRNA ncr1175,Gene; sRNA;
RF02451,ncr1241,Bacillus sRNA ncr1241,Gene; sRNA;
RF02452,ncr1575,Bacillus sRNA ncr1575,Gene; sRNA;
RF02453,ncr952,Bacillus sRNA ncr952,Gene; sRNA;
RF02454,ncr982,Bacillus sRNA ncr982,Gene; sRNA;
RF02455,Virus_CITE_1,Dianthovirus RNA2 cap-independent translation element,Cis-reg;
RF02456,Diantho_3_UTR,Dianthovirus RNA2 3'UTR stem loops,Cis-reg;
RF02457,Virus_CITE_2,Tombusvirus 3' cap-independent translation element,Cis-reg;
RF02458,Virus_CITE_3,Aureusvirus cap-independent translation element,Cis-reg;
RF02459,Virus_CITE_4,Necrovirus cap-independent translation element,Cis-reg;
RF02460,Virus_CITE_5,Satellite tobacco necrosis virus cap-independent translation element,Cis-reg;
RF02461,Virus_CITE_6,Blackcurrant reversion virus cap-independent translation element,Cis-reg;
RF02462,Telomerase_Asco,Ascomycota telomerase RNA,Gene;
RF02463,Ms_AS-1,Mycobacterium sRNA Ms_AS-1,Gene; sRNA;
RF02464,Ms_AS-4,Actinobacteria sRNA Ms_AS-4,Gene; sRNA;
RF02465,Ms_AS-5,Mycobacterium sRNA Ms_AS-5,Gene; sRNA;
RF02466,Ms_AS-8,Actinobacteria sRNA Ms_AS-8,Gene; sRNA;
RF02467,Ms_IGR-2,Mycobacterium sRNA Ms_IGR-2,Gene; sRNA;
RF02468,Ms_IGR-4,Mycobacterium sRNA Ms_IGR-4,Gene; sRNA;
RF02469,Ms_IGR-7,Actinobacteria sRNA Ms_IGR-7,Gene; sRNA;
RF02470,Ms_IGR-8,Mycobacterium sRNA Ms_IGR-8,Gene; sRNA;
RF02471,Ms_IGR-5,Actinobacteria sRNA Ms_IGR-5,Gene; sRNA;
RF02472,Gl_RNase_MRP,Giardia RNase MRP,Gene; ribozyme;
RF02473,GlsR4,Small nucleolar RNA GlsR4,Gene; snRNA; snoRNA; CD-box;
RF02474,GlsR5,Small nucleolar RNA GlsR5,Gene; snRNA; snoRNA; CD-box;
RF02475,GlsR6,Small nucleolar RNA GlsR6,Gene; snRNA; snoRNA; CD-box;
RF02476,GlsR7,Small nucleolar RNA GlsR7,Gene; snRNA; snoRNA; CD-box;
RF02477,GlsR9,Small nucleolar RNA GlsR9,Gene; snRNA; snoRNA; CD-box;
RF02478,GlsR10,Small nucleolar RNA GlsR10,Gene; snRNA; snoRNA; CD-box;
RF02479,GlsR13,Small nucleolar RNA GlsR13,Gene; snRNA; snoRNA; CD-box;
RF02480,GlsR14,Small nucleolar RNA GlsR14,Gene; snRNA; snoRNA; CD-box;
RF02481,GlsR18,Small nucleolar RNA GlsR18,Gene; snRNA; snoRNA; HACA-box;
RF02482,GlsR19,Small nucleolar RNA GlsR19,Gene; snRNA; snoRNA; HACA-box;
RF02483,GlsR20,Small nucleolar RNA GlsR20,Gene; snRNA; snoRNA; HACA-box;
RF02484,GlsR21,Small nucleolar RNA GlsR21,Gene; snRNA; snoRNA; HACA-box;
RF02485,GlsR22,Small nucleolar RNA GlsR22,Gene; snRNA; snoRNA; HACA-box;
RF02486,GlsR23,Small nucleolar RNA GlsR23,Gene; snRNA; snoRNA; HACA-box;
RF02487,GlsR24,Small nucleolar RNA GlsR24,Gene; snRNA; snoRNA; HACA-box;
RF02488,GlsR25,Small nucleolar RNA GlsR25,Gene; snRNA; snoRNA; HACA-box;
RF02489,GlsR26,Small nucleolar RNA GlsR26,Gene; snRNA; snoRNA; HACA-box;
RF02490,GlsR27,Small nucleolar RNA GlsR27,Gene; snRNA; snoRNA; HACA-box;
RF02491,Gl_U1,Giardia U1 spliceosomal RNA,Gene; snRNA; splicing;
RF02492,Gl_U2,Giardia U2 spliceosomal RNA,Gene; snRNA; splicing;
RF02493,Gl_U4,Giardia U4 spliceosomal RNA,Gene; snRNA; splicing;
RF02494,Gl_U6,Giardia U6 spliceosomal RNA,Gene; snRNA; splicing;
RF02495,ohsC_RNA,Oppression of Hydrophobic ORF by sRNA,Gene; antitoxin;
RF02496,Atu_At1,Rhizobiales sRNA Atu_At1,Gene; sRNA;
RF02497,Atu_C10,Rhizobiales sRNA Atu_C10,Gene; sRNA;
RF02498,Atu_C3,Rhizobiales sRNA Atu_C3,Gene; sRNA;
RF02499,Atu_C4,Rhizobiales sRNA Atu_C4,Gene; sRNA;
RF02500,Atu_C6,EcpR1,Gene; sRNA;
RF02501,Atu_C7,Rhizobiales sRNA Atu_C7,Gene; sRNA;
RF02502,Atu_C8,Rhizobiales sRNA Atu_C8,Gene; sRNA;
RF02503,Atu_C9,Rhizobiales sRNA Atu_C9,Gene; sRNA;
RF02504,Atu_L1,Rhizobiales sRNA Atu_L1,Gene; sRNA;
RF02505,Atu_L6,Rhizobiales sRNA Atu_L6,Gene; sRNA;
RF02506,Atu_Ti1,Rhizobiales sRNA Atu_Ti1,Gene; sRNA;
RF02507,Atu_Ti3,Rhizobiales sRNA Atu_Ti3,Gene; sRNA;
RF02508,Atu_Ti4,Rhizobiales sRNA Atu_Ti4,Gene; sRNA;
RF02509,PYLIS_2,Pyrrolysine insertion sequence mtbB,Cis-reg;
RF02510,PYLIS_3,Pyrrolysine insertion sequence mttB,Cis-reg;
RF02511,PYLIS_4,Pyrrolysine insertion sequence TetR,Cis-reg;
RF02512,PYLIS_5,Pyrrolysine insertion sequence transposase 1,Cis-reg;
RF02513,PYLIS_6,Pyrrolysine insertion sequence transposase 2,Cis-reg;
RF02514,5_ureB_sRNA,5' ureB small RNA,Gene; sRNA;
RF02515,AfaR,AfaR small RNA,Gene; sRNA;
RF02516,mir-393,mir-393 microRNA precursor family,Gene; miRNA;
RF02517,mir-1017,mir-1017 microRNA precursor family,Gene; miRNA;
RF02518,mir-2494,mir-2494 microRNA precursor family,Gene; miRNA;
RF02519,ToxI,ToxI antitoxin,Gene; antitoxin;
RF02520,mir-965,mir-965 microRNA precursor family,Gene; miRNA;
RF02521,Virus_CITE_7,Pea enation mosaic virus-2 cap-independent translation element,Cis-reg;
RF02522,Virus_CITE_8,Pea enation mosaic virus-2 cap-independent translation element,Cis-reg;
RF02523,ROSE_3,Repression of heat shock gene expression (ROSE) element,Cis-reg; thermoregulator;
RF02524,sagA,Streptococcus sRNA sagA,Gene; sRNA;
RF02525,SSRC30,Streptococcus sRNA SSRC30,Gene; sRNA;
RF02526,SSRC34_1,Streptococcus sRNA SSRC34,Gene; sRNA;
RF02527,SSRC38,Streptococcus sRNA SSRC38,Gene; sRNA;
RF02528,SSRC41,Streptococcus sRNA SSRC41,Gene; sRNA;
RF02529,SSRC8_1,Streptococcus sRNA SSRC8,Gene; sRNA;
RF02530,URE2_IRES,Ure2 internal ribosome entry site (IRES),Cis-reg; IRES;
RF02531,NRF2_IRES,Nrf2 internal ribosome entry site (IRES),Cis-reg; IRES;
RF02532,MNV_3UTR,Murine norovirus 3'UTR,Cis-reg;
RF02533,HAV_CRE,Hepatitis A virus (HAV) cis-acting replication element (CRE),Cis-reg;
RF02534,Noro_CRE,Norovirus cis-acting replication element (CRE),Cis-reg;
RF02535,ODC_IRES,ODC internal ribosome entry site (IRES),Cis-reg; IRES;
RF02536,AEV_CRE,Avian encephalitis virus (AEV) cis-acting replication element (CRE),Cis-reg;
RF02537,TarA,Vibrio ToxT activated RNA TarA,Gene; sRNA;
RF02538,TarB,Vibrio ToxT activated RNA TarB,Gene; sRNA;
RF02539,SNOR75,Plant small nucleolar RNA SNOR75,Gene; snRNA; snoRNA; CD-box;
RF02540,LSU_rRNA_archaea,Archaeal large subunit ribosomal RNA,Gene; rRNA;
RF02541,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA,Gene; rRNA;
RF02542,SSU_rRNA_microsporidia,Microsporidia small subunit ribosomal RNA,Gene; rRNA;
RF02543,LSU_rRNA_eukarya,Eukaryotic large subunit ribosomal RNA,Gene; rRNA;
RF02544,mt-tmRNA,Mitochondrion-encoded tmRNA,Gene;
RF02545,SSU_trypano_mito,Trypanosomatid mitochondrial small subunit ribosomal RNA,Gene; rRNA;
RF02546,LSU_trypano_mito,Trypanosomatid mitochondrial large subunit ribosomal RNA,Gene; rRNA;
RF02547,mtPerm-5S,Permuted mitochondrial genome encoded 5S rRNA,Gene; rRNA;
RF02548,Oskar_OES,Oocyte entry signal (OES) from oskar mRNA,Cis-reg;
RF02550,RnaG,RnaG sRNA,Gene; sRNA;
RF02551,DapZ,ABC transporter regulator,Cis-reg;
RF02552,RcsR1,RcsR1 sRNA,Gene; sRNA;
RF02553,YrlA,Y RNA-like,Gene; sRNA;
RF02554,ppoRNA,mt-5S-like P. polycephalum,Gene; rRNA;
RF02555,hveRNA,mt-5S-like H. vermiformis,Gene; rRNA;
RF02556,snaR-A,snaR-A sRNA,Gene; sRNA;
RF02557,CbSR1,Coxiella burnetii sRNA 1,Gene; sRNA;
RF02558,CbSR2,Coxiella burnetii sRNA 2,Gene; antisense;
RF02559,CbSR4,Coxiella burnetii sRNA 4,Gene; antisense;
RF02560,CbSR9,Coxiella burnetii sRNA 9,Gene; antisense;
RF02561,CbSR12,Coxiella burnetii sRNA 12,Gene; sRNA;
RF02562,CbSR14,Coxiella burnetii sRNA 14,Gene; sRNA;
RF02563,CbSR3,Coxiella burnetii sRNA 3,Gene; antisense;
RF02564,naRNA4,Nucleoid-associated noncoding RNA 4 (CssrE),Gene; sRNA;
RF02565,YrlB,Y RNA-like,Gene; sRNA;
RF02566,Ms1,Mycobacterium smegmatis small RNA 1,Gene; sRNA;
RF02567,Va-907,Vibrio alginolyticus sRNA 907,Gene; sRNA;
RF02568,UptR,Escherichia coli small RNA (uptR) gene,Gene; sRNA;
RF02569,IhtA,IhtA sRNA,Gene; sRNA;
RF02570,BM-sr0117,Brucella melitensis small RNA 0117,Gene; sRNA;
RF02571,Mcr7,mcr7 sRNA,Gene; sRNA;
RF02572,babR_5UTR,Brucella babR 5'UTR,Cis-reg;
RF02573,LLnc147,Lactococcus lactis non-coding RNA 147,Gene; sRNA;
RF02574,Ricks_sRNA10,Rickettsia sRNA 10,Gene; sRNA;
RF02575,DM_SisR1,Drosophila melanogaster stable intronic sequence RNA 1,Gene;
RF02576,tsr1,tsr1 small RNA,Gene; sRNA;
RF02577,tsr24,S. aureus tsr24 small RNA,Gene; sRNA;
RF02578,tsr25,S. aureus tsr25 small RNA,Gene; sRNA;
RF02579,tsr26,S. aureus tsr26 small RNA,Gene; sRNA;
RF02580,tsr31,S. aureus tsr31 small RNA,Gene; sRNA;
RF02581,tsr32,S. aureus tsr32 small RNA,Gene; sRNA;
RF02582,tsr33,S. aureus tsr33 small RNA,Gene; sRNA;
RF02583,Teg23,S. aureus Teg23 small RNA,Gene; sRNA;
RF02584,KRAS_3UTR,KRAS 3' UTR cis-regulatory element,Cis-reg;
RF02589,Spy779816,S. pyogenes small RNA 779816,Gene; sRNA;
RF02590,Spy1186876,S. pyogenes small RNA 1186876,Gene; sRNA;
RF02591,Spy1786666,S. pyogenes small RNA 1786666,Gene; sRNA;
RF02592,Spy392987,S. pyogenes antisense RNA 392987,Gene; antisense;
RF02593,NsiR8,Nitrogen stress-induced RNA 8,Gene; sRNA;
RF02594,NsiR9,Nitrogen stress-induced RNA 9,Gene; sRNA;
RF02595,EBv-sisRNA-1,Epstein-Barr virus stable intronic sequence RNA 1,Gene;
RF02596,cyano_het_sRNA,Cyanobacteria heterocyst sRNA,Gene; sRNA;
RF02597,shuA_thermo,shuA/chuA 5' UTR thermoregulator,Cis-reg; thermoregulator;
RF02598,EBv-sisRNA-2,Epstein-Barr virus stable intronic sequence RNA 2,Gene;
RF02599,BASRCI408,Brucella sRNA CI408,Gene; sRNA;
RF02600,BASRCI27,Brucella sRNA CI27,Gene; sRNA;
RF02601,BASRCI337,Brucella sRNA CI337,Gene; sRNA;
RF02602,BASRCI414,Brucella sRNA CI414,Gene; sRNA;
RF02603,BASRCII26,Brucella sRNA CII26,Gene; sRNA;
RF02604,BASRCI153,Brucella sRNA CI153,Gene; sRNA;
RF02605,scr5239,Streptomyces sRNA scr5239,Gene; sRNA;
RF02606,AbsR28,Acinetobacter sRNA 28,Gene; sRNA;
RF02607,AbsR25,Acinetobacter sRNA 25,Gene; sRNA;
RF02608,AbsR11,Acinetobacter sRNA 11,Gene; sRNA;
RF02609,BSR0602,Brucella sRNA 0602,Gene; sRNA;
RF02610,BSR0709,Brucella sRNA 0709,Gene; sRNA;
RF02611,BSR0653,Brucella sRNA 0653,Gene; sRNA;
RF02612,BSR1350,Brucella sRNA 1350,Gene; sRNA;
RF02613,BSR0739,Brucella sRNA 0739,Gene; sRNA;
RF02614,BSR1073,Brucella sRNA 1073,Gene; sRNA;
RF02615,BSR0626,Brucella sRNA 0626,Gene; sRNA;
RF02616,SSRC8_2,Streptococcus sRNA 8,Gene; sRNA;
RF02617,SSRC10,Streptococcus sRNA 10,Gene; sRNA;
RF02618,SSRC34_2,Streptococcus sRNA 34,Gene; sRNA;
RF02619,BSnc115,Brucella sRNA 115,Gene; sRNA;
RF02620,BSnc119,Brucella sRNA 119,Gene; sRNA;
RF02621,BSnc120,Brucella sRNA 120,Gene; sRNA;
RF02622,BSnc121,Brucella sRNA 121,Gene; sRNA;
RF02623,BSnc140,Brucella sRNA 140,Gene; sRNA;
RF02624,BSnc150,Brucella sRNA 150,Gene; sRNA;
RF02625,WsnRNA46,Wolbachia sRNA 46,Gene; sRNA;
RF02626,WsnRNA59,Wolbachia sRNA 59,Gene; sRNA;
RF02627,Ssr1,Shigella small RNA 1,Gene; sRNA;
RF02628,Hrs1,Hfq-regulated sRNA 1,Gene; sRNA;
RF02629,RmaA,Regulator of motility and amylovoran A,Gene; sRNA;
RF02630,Hrs12,Hfq-regulated sRNA 12,Gene; sRNA;
RF02631,Hrs13,Hfq-regulated sRNA 13,Gene; sRNA;
RF02632,Hrs10,Hfq-regulated sRNA 10,Gene; sRNA;
RF02633,Hrs21,Hfq-regulated sRNA 21,Gene; sRNA;
RF02634,EF3314_EF3315,Enterococcus sRNA EF3314_EF3315,Gene; sRNA;
RF02635,EF0820_EF0821,Enterococcus sRNA EF0820_EF0821,Gene; sRNA;
RF02636,EF1368_EF1369,Enterococcus sRNA EF1368_EF1369,Gene; sRNA;
RF02637,EF0408_EF0409,Enterococcus sRNA EF0408_EF0409,Gene; sRNA;
RF02638,EF0605_EF0606,Enterococcus sRNA EF0605_EF0606,Gene; sRNA;
RF02639,EF0869_EF0870,Enterococcus sRNA EF0869_EF0870,Gene; sRNA;
RF02640,MOSES4,S. pyogenes small RNA MOSES4,Gene; sRNA;
RF02641,Spy490483c,S. pyogenes small RNA Spy490483c,Gene; sRNA;
RF02642,Spy491311c,S. pyogenes small RNA Spy491311c,Gene; sRNA;
RF02643,Spy491738,S. pyogenes small RNA Spy491738,Gene; sRNA;
RF02644,Spy490380c,S. pyogenes small RNA Spy490380c,Gene; sRNA;
RF02645,Cis2_sRNA,Ruegeria cis2 sRNA,Gene; sRNA;
RF02646,Cis8_sRNA,Ruegeria cis8 sRNA,Gene; sRNA;
RF02647,Cis52_sRNA,Ruegeria cis52 sRNA,Gene; sRNA;
RF02648,Cis90_sRNA,Ruegeria cis90 sRNA,Gene; sRNA;
RF02649,Trans44_sRNA,Ruegeria trans44 sRNA,Gene; sRNA;
RF02650,CncR1,Cag non-coding RNA1,Gene; sRNA;
RF02651,SorY,Singlet oxygen resistance RNA Y,Gene; sRNA;
RF02652,StyR-3,Salmonella enterica Typhi npcRNA 3,Gene; sRNA;
RF02653,StyR-143,Salmonella enterica Typhi npcRNA 143,Gene; sRNA;
RF02654,MicL,MicL sRNA,Gene; sRNA;
RF02655,BSR0441,Brucella BSR0441 sRNA,Gene; sRNA;
RF02656,sot0042,Sense overlapping transcript RNA 0042 (sot),Gene; sRNA;
RF02657,sot2652,Sense overlapping transcript RNA 2652 (sot),Gene; sRNA;
RF02658,IRES_RhPV,Rhopalosiphum padi virus 5'UTR internal ribosome entry site,Cis-reg; IRES;
RF02659,ncRv12659,ncRv12659 sRNA,Gene; sRNA;
RF02660,icaR_3p_UTR,icaR 3'UTR,Cis-reg;
RF02661,icaR_5p_UTR,icaR 5' UTR,Cis-reg;
RF02662,BLi_r0872,Bacillus asRNA 0872,Gene; antisense;
RF02663,GmglnB1_5p_UTR,GmglnB1 5'UTR,Cis-reg;
RF02664,IRES_cyp24a1,Cyp24a1 internal ribosome entry site (IRES),Cis-reg; IRES;
RF02665,PsiU1-6,Drosophila small cajal body-specific RNA PsiU1-6,Gene; snRNA; snoRNA; scaRNA;
RF02666,PsiU2-35.45,Drosophila small cajal body-specific RNA PsiU2-35.45,Gene; snRNA; snoRNA; scaRNA;
RF02667,PsiU2-38.40.42,Drosophila small cajal body-specific RNA PsiU2-38.40.4,Gene; snRNA; snoRNA; scaRNA;
RF02668,PsiU2-55,Drosophila small cajal body-specific RNA PsiU2-55,Gene; snRNA; snoRNA; scaRNA;
